# TimestampUTC='2026-02-13 09:09:00.999736800';
# ATE=16;
# SamplePeriod_ns=655360;
# ME=11;
# Data1Name='Power';
# PowerLeftShift=15;
# Normalization=1;
# NonNormPowRef=1000;
# TriggerGatingReg=32777;
# DynamicUnderSampling=0;
# CyclicRecording=0;
36044800,   57364,   5438,   22707,   17739
36700160,   57304,   5446,   22708,   17725
37355520,   57312,   5440,   22700,   17742
38010880,   57297,   5438,   22698,   17749
38666240,   57279,   5445,   22701,   17734
39321600,   57331,   5436,   22690,   17754
39976960,   57269,   5445,   22685,   17741
40632320,   57327,   5437,   22688,   17756
41287680,   57297,   5438,   22705,   17740
41943040,   57320,   5445,   22675,   17755
42598400,   57339,   5433,   22691,   17760
43253760,   57313,   5446,   22707,   17726
43909120,   57334,   5437,   22701,   17744
44564480,   57258,   5441,   22688,   17745
45219840,   57325,   5434,   22698,   17753
45875200,   57289,   5440,   22701,   17745
46530560,   57297,   5441,   22679,   17754
47185920,   57304,   5424,   22700,   17773
47841280,   57283,   5434,   22704,   17755
48496640,   57336,   5429,   22707,   17756
49152000,   57288,   5434,   22706,   17752
49807360,   57288,   5427,   22704,   17761
50462720,   57329,   5437,   22701,   17745
51118080,   57257,   5437,   22696,   17753
51773440,   57328,   5431,   22693,   17767
52428800,   57219,   5431,   22699,   17762
53084160,   57332,   5437,   22679,   17760
53739520,   57276,   5437,   22685,   17761
54394880,   57318,   5428,   22700,   17760
55050240,   57331,   5431,   22696,   17763
55705600,   57281,   5439,   22679,   17764
56360960,   57343,   5425,   22682,   17780
57016320,   57264,   5432,   22700,   17759
57671680,   57327,   5427,   22703,   17763
58327040,   57333,   5421,   22698,   17780
58982400,   57267,   5425,   22711,   17758
59637760,   57328,   5425,   22717,   17758
60293120,   57307,   5430,   22690,   17764
60948480,   57335,   5425,   22696,   17774
61603840,   57319,   5430,   22708,   17760
62259200,   57327,   5437,   22687,   17762
62914560,   57333,   5430,   22681,   17773
63569920,   57266,   5432,   22697,   17755
64225280,   57340,   5427,   22678,   17776
64880640,   57279,   5431,   22683,   17768
65536000,   57298,   5430,   22699,   17765
66191360,   57281,   5431,   22698,   17763
66846720,   57252,   5429,   22699,   17768
67502080,   57311,   5418,   22708,   17776
68157440,   57210,   5431,   22711,   17751
68812800,   57273,   5430,   22711,   17759
69468160,   57256,   5431,   22689,   17762
70123520,   57274,   5427,   22701,   17766
70778880,   57269,   5420,   22703,   17772
71434240,   57237,   5434,   22696,   17757
72089600,   57305,   5430,   22688,   17769
72744960,   57247,   5429,   22706,   17757
73400320,   57283,   5424,   22698,   17769
74055680,   57262,   5428,   22695,   17764
74711040,   57232,   5432,   22695,   17758
75366400,   57273,   5430,   22707,   17756
76021760,   57231,   5442,   22694,   17746
76677120,   57287,   5433,   22695,   17763
77332480,   57250,   5437,   22702,   17753
77987840,   57254,   5449,   22677,   17741
78643200,   57291,   5449,   22656,   17756
79298560,   57209,   5452,   22678,   17734
79953920,   57227,   5439,   22686,   17752
80609280,   57237,   5445,   22673,   17755
81264640,   57304,   5435,   22679,   17770
81920000,   57237,   5430,   22711,   17755
82575360,   57246,   5434,   22708,   17750
83230720,   57256,   5426,   22690,   17774
83886080,   57247,   5432,   22711,   17749
84541440,   57266,   5437,   22693,   17757
85196800,   57235,   5437,   22682,   17755
85852160,   57286,   5429,   22694,   17771
86507520,   57245,   5428,   22710,   17760
87162880,   57221,   5430,   22709,   17754
87818240,   57331,   5429,   22680,   17778
88473600,   57270,   5430,   22711,   17753
89128960,   57277,   5427,   22697,   17769
89784320,   57297,   5435,   22686,   17759
90439680,   57280,   5433,   22707,   17750
91095040,   57262,   5434,   22704,   17753
91750400,   57258,   5430,   22705,   17753
92405760,   57284,   5442,   22682,   17754
93061120,   57276,   5434,   22715,   17743
93716480,   57288,   5433,   22710,   17752
94371840,   57283,   5435,   22686,   17764
95027200,   57293,   5434,   22694,   17757
95682560,   57277,   5430,   22691,   17766
96337920,   57276,   5437,   22702,   17750
96993280,   57273,   5432,   22681,   17773
97648640,   57254,   5435,   22702,   17750
98304000,   57293,   5436,   22696,   17754
98959360,   57300,   5431,   22701,   17763
99614720,   57254,   5430,   22729,   17745
100270080,   57261,   5435,   22709,   17742
100925440,   57273,   5430,   22713,   17747
101580800,   57295,   5426,   22706,   17765
102236160,   57298,   5428,   22715,   17756
102891520,   57242,   5425,   22717,   17761
103546880,   57309,   5431,   22693,   17764
104202240,   57259,   5434,   22712,   17750
104857600,   57300,   5425,   22701,   17769
105512960,   57268,   5430,   22693,   17764
106168320,   57271,   5436,   22694,   17759
106823680,   57277,   5434,   22696,   17756
107479040,   57253,   5444,   22689,   17739
108134400,   57299,   5428,   22679,   17775
108789760,   57256,   5436,   22701,   17753
109445120,   57233,   5439,   22699,   17747
110100480,   57278,   5440,   22682,   17758
110755840,   57273,   5432,   22681,   17770
111411200,   57294,   5426,   22709,   17758
112066560,   57259,   5436,   22701,   17755
112721920,   57339,   5433,   22680,   17768
113377280,   57306,   5429,   22692,   17764
114032640,   57325,   5429,   22696,   17762
114688000,   57346,   5430,   22689,   17770
115343360,   57279,   5430,   22693,   17769
115998720,   57301,   5427,   22699,   17770
116654080,   57262,   5432,   22711,   17753
117309440,   57300,   5427,   22685,   17774
117964800,   57273,   5426,   22700,   17769
118620160,   57287,   5427,   22712,   17755
119275520,   57315,   5429,   22694,   17765
119930880,   57275,   5427,   22700,   17767
120586240,   57294,   5422,   22706,   17773
121241600,   57289,   5431,   22706,   17755
121896960,   57283,   5427,   22691,   17772
122552320,   57281,   5422,   22703,   17775
123207680,   57247,   5425,   22709,   17759
123863040,   57296,   5425,   22690,   17774
124518400,   57281,   5433,   22698,   17761
125173760,   57296,   5431,   22702,   17758
125829120,   57298,   5433,   22695,   17758
126484480,   57317,   5434,   22683,   17767
127139840,   57310,   5427,   22701,   17764
127795200,   57241,   5441,   22695,   17741
128450560,   57356,   5427,   22687,   17776
129105920,   57253,   5422,   22701,   17771
129761280,   57295,   5424,   22702,   17772
130416640,   57271,   5428,   22695,   17772
131072000,   57231,   5431,   22691,   17765
131727360,   57315,   5426,   22706,   17765
132382720,   57239,   5430,   22713,   17750
133038080,   57248,   5426,   22713,   17758
133693440,   57262,   5421,   22717,   17764
134348800,   57260,   5420,   22719,   17760
135004160,   57257,   5430,   22701,   17764
135659520,   57276,   5427,   22687,   17772
136314880,   57306,   5429,   22704,   17764
136970240,   57261,   5431,   22702,   17756
137625600,   57269,   5427,   22691,   17769
138280960,   57227,   5424,   22702,   17772
138936320,   57259,   5429,   22707,   17759
139591680,   57284,   5429,   22698,   17769
140247040,   57230,   5422,   22717,   17768
140902400,   57279,   5420,   22723,   17763
141557760,   57246,   5429,   22708,   17759
142213120,   57271,   5433,   22702,   17756
142868480,   57293,   5427,   22710,   17760
143523840,   57238,   5431,   22719,   17749
144179200,   57313,   5427,   22698,   17766
144834560,   57306,   5437,   22690,   17758
145489920,   57331,   5430,   22697,   17762
146145280,   57310,   5429,   22702,   17758
146800640,   57278,   5429,   22691,   17768
147456000,   57279,   5423,   22712,   17763
148111360,   57268,   5434,   22713,   17741
148766720,   57292,   5430,   22688,   17768
149422080,   57269,   5433,   22698,   17759
150077440,   57235,   5437,   22714,   17738
150732800,   57262,   5443,   22694,   17744
151388160,   57219,   5441,   22692,   17747
152043520,   57270,   5429,   22698,   17769
152698880,   57243,   5427,   22711,   17757
153354240,   57280,   5436,   22691,   17760
154009600,   57274,   5430,   22693,   17768
154664960,   57257,   5429,   22706,   17762
155320320,   57297,   5426,   22694,   17771
155975680,   57258,   5428,   22702,   17765
156631040,   57266,   5422,   22702,   17769
157286400,   57253,   5423,   22727,   17754
157941760,   57248,   5428,   22715,   17753
158597120,   57273,   5433,   22715,   17749
159252480,   57205,   5438,   22726,   17733
159907840,   57267,   5429,   22704,   17760
160563200,   57235,   5427,   22712,   17756
161218560,   57255,   5427,   22703,   17760
161873920,   57225,   5437,   22707,   17738
162529280,   57249,   5436,   22696,   17749
163184640,   57242,   5430,   22694,   17765
163840000,   57244,   5433,   22713,   17747
164495360,   57265,   5436,   22699,   17754
165150720,   57251,   5429,   22689,   17768
165806080,   57269,   5420,   22717,   17770
166461440,   57279,   5430,   22699,   17758
167116800,   57265,   5433,   22702,   17757
167772160,   57330,   5433,   22692,   17765
168427520,   57265,   5427,   22699,   17764
169082880,   57295,   5424,   22696,   17779
169738240,   57249,   5425,   22699,   17772
170393600,   57288,   5420,   22712,   17772
171048960,   57302,   5425,   22706,   17763
171704320,   57285,   5430,   22689,   17764
172359680,   57288,   5427,   22692,   17774
173015040,   57272,   5438,   22707,   17747
173670400,   57318,   5435,   22695,   17754
174325760,   57286,   5430,   22695,   17760
174981120,   57254,   5433,   22707,   17749
175636480,   57242,   5433,   22698,   17756
176291840,   57264,   5443,   22692,   17740
176947200,   57291,   5433,   22697,   17762
177602560,   57281,   5438,   22702,   17742
178257920,   57259,   5435,   22692,   17758
178913280,   57277,   5434,   22694,   17755
179568640,   57256,   5439,   22709,   17740
180224000,   57268,   5440,   22699,   17744
180879360,   57258,   5441,   22692,   17749
181534720,   57324,   5443,   22692,   17744
182190080,   57292,   5437,   22713,   17742
182845440,   57288,   5446,   22690,   17741
183500800,   57280,   5436,   22686,   17756
184156160,   57231,   5446,   22706,   17727
184811520,   57286,   5440,   22690,   17753
185466880,   57269,   5437,   22684,   17757
186122240,   57257,   5440,   22696,   17743
186777600,   57259,   5439,   22696,   17749
187432960,   57259,   5443,   22690,   17743
188088320,   57306,   5436,   22691,   17755
188743680,   57282,   5437,   22716,   17737
189399040,   57302,   5439,   22702,   17742
190054400,   57278,   5435,   22698,   17752
190709760,   57258,   5429,   22706,   17759
191365120,   57287,   5432,   22708,   17752
192020480,   57256,   5437,   22694,   17755
192675840,   57289,   5426,   22695,   17768
193331200,   57283,   5428,   22714,   17757
193986560,   57256,   5429,   22706,   17764
194641920,   57301,   5422,   22698,   17779
195297280,   57286,   5427,   22704,   17768
195952640,   57308,   5427,   22698,   17768
196608000,   57274,   5425,   22695,   17774
197263360,   57314,   5424,   22698,   17772
197918720,   57303,   5428,   22704,   17761
198574080,   57298,   5426,   22718,   17760
199229440,   57308,   5428,   22702,   17763
199884800,   57257,   5439,   22706,   17743
200540160,   57273,   5429,   22703,   17761
201195520,   57255,   5430,   22699,   17763
201850880,   57243,   5425,   22701,   17773
202506240,   57252,   5432,   22704,   17750
203161600,   57300,   5424,   22709,   17764
203816960,   57295,   5420,   22692,   17788
204472320,   57286,   5426,   22712,   17757
205127680,   57322,   5423,   22716,   17763
205783040,   57285,   5422,   22707,   17770
206438400,   57286,   5427,   22714,   17761
207093760,   57284,   5420,   22719,   17765
207749120,   57267,   5431,   22715,   17753
208404480,   57334,   5424,   22705,   17768
209059840,   57266,   5427,   22722,   17753
209715200,   57269,   5430,   22713,   17754
210370560,   57276,   5419,   22707,   17772
211025920,   57275,   5419,   22714,   17768
211681280,   57289,   5407,   22719,   17788
212336640,   57234,   5423,   22709,   17771
212992000,   57324,   5427,   22708,   17765
213647360,   57278,   5429,   22722,   17752
214302720,   57270,   5429,   22712,   17752
214958080,   57298,   5420,   22696,   17776
215613440,   57236,   5421,   22724,   17766
216268800,   57284,   5432,   22708,   17754
216924160,   57237,   5430,   22695,   17759
217579520,   57240,   5421,   22704,   17778
218234880,   57279,   5423,   22711,   17771
218890240,   57274,   5427,   22713,   17755
219545600,   57317,   5415,   22710,   17781
220200960,   57252,   5418,   22727,   17766
220856320,   57290,   5421,   22717,   17767
221511680,   57257,   5424,   22703,   17768
222167040,   57303,   5425,   22704,   17770
222822400,   57279,   5420,   22710,   17772
223477760,   57239,   5421,   22712,   17766
224133120,   57291,   5425,   22696,   17772
224788480,   57243,   5422,   22729,   17760
225443840,   57280,   5417,   22716,   17777
226099200,   57291,   5419,   22698,   17786
226754560,   57281,   5414,   22706,   17789
227409920,   57274,   5417,   22709,   17777
228065280,   57271,   5424,   22716,   17757
228720640,   57276,   5418,   22695,   17782
229376000,   57267,   5418,   22727,   17768
230031360,   57254,   5430,   22708,   17754
230686720,   57275,   5430,   22693,   17761
231342080,   57251,   5424,   22707,   17766
231997440,   57282,   5423,   22711,   17770
232652800,   57272,   5424,   22710,   17762
233308160,   57309,   5419,   22705,   17782
233963520,   57264,   5411,   22729,   17774
234618880,   57295,   5421,   22723,   17762
235274240,   57292,   5424,   22707,   17765
235929600,   57288,   5423,   22720,   17761
236584960,   57285,   5427,   22707,   17763
237240320,   57277,   5422,   22717,   17761
237895680,   57302,   5414,   22717,   17779
238551040,   57281,   5421,   22732,   17759
239206400,   57264,   5422,   22733,   17759
239861760,   57309,   5417,   22717,   17775
240517120,   57241,   5411,   22734,   17771
241172480,   57272,   5416,   22727,   17769
241827840,   57282,   5422,   22726,   17757
242483200,   57309,   5425,   22716,   17757
243138560,   57245,   5419,   22719,   17769
243793920,   57266,   5423,   22723,   17755
244449280,   57262,   5415,   22708,   17778
245104640,   57241,   5416,   22720,   17774
245760000,   57307,   5417,   22726,   17767
246415360,   57266,   5421,   22703,   17778
247070720,   57252,   5420,   22717,   17767
247726080,   57282,   5424,   22722,   17755
248381440,   57239,   5430,   22728,   17737
249036800,   57280,   5423,   22716,   17762
249692160,   57253,   5419,   22731,   17760
250347520,   57246,   5421,   22732,   17757
251002880,   57254,   5426,   22705,   17762
251658240,   57257,   5427,   22712,   17762
252313600,   57268,   5428,   22719,   17753
252968960,   57269,   5424,   22733,   17748
253624320,   57286,   5423,   22711,   17766
254279680,   57285,   5433,   22724,   17744
254935040,   57292,   5430,   22730,   17738
255590400,   57223,   5429,   22718,   17751
256245760,   57280,   5421,   22735,   17749
256901120,   57232,   5424,   22740,   17746
257556480,   57260,   5422,   22743,   17744
258211840,   57303,   5427,   22720,   17753
258867200,   57283,   5428,   22712,   17753
259522560,   57278,   5430,   22739,   17735
260177920,   57318,   5430,   22693,   17767
260833280,   57265,   5421,   22721,   17767
261488640,   57211,   5425,   22720,   17758
262144000,   57225,   5430,   22714,   17748
262799360,   57270,   5417,   22721,   17766
263454720,   57183,   5421,   22721,   17760
264110080,   57222,   5427,   22736,   17746
264765440,   57229,   5442,   22696,   17746
265420800,   57239,   5424,   22726,   17753
266076160,   57209,   5433,   22715,   17749
266731520,   57243,   5437,   22704,   17751
267386880,   57243,   5429,   22706,   17755
268042240,   57253,   5433,   22711,   17751
268697600,   57265,   5421,   22729,   17761
269352960,   57246,   5437,   22698,   17754
270008320,   57210,   5437,   22699,   17749
270663680,   57267,   5424,   22719,   17762
271319040,   57228,   5432,   22712,   17751
271974400,   57249,   5421,   22727,   17762
272629760,   57212,   5426,   22724,   17756
273285120,   57265,   5417,   22733,   17758
273940480,   57229,   5424,   22723,   17761
274595840,   57242,   5427,   22723,   17754
275251200,   57274,   5425,   22730,   17753
275906560,   57264,   5436,   22699,   17753
276561920,   57294,   5428,   22723,   17753
277217280,   57257,   5427,   22718,   17753
277872640,   57235,   5425,   22725,   17750
278528000,   57233,   5423,   22723,   17762
279183360,   57284,   5420,   22713,   17770
279838720,   57300,   5424,   22745,   17746
280494080,   57316,   5427,   22717,   17760
281149440,   57301,   5414,   22732,   17771
281804800,   57294,   5417,   22734,   17758
282460160,   57290,   5419,   22735,   17758
283115520,   57292,   5415,   22720,   17771
283770880,   57259,   5421,   22714,   17771
284426240,   57281,   5411,   22743,   17766
285081600,   57263,   5417,   22715,   17774
285736960,   57314,   5417,   22728,   17768
286392320,   57300,   5414,   22734,   17767
287047680,   57288,   5422,   22726,   17760
287703040,   57267,   5416,   22738,   17759
288358400,   57243,   5425,   22718,   17758
289013760,   57308,   5417,   22740,   17757
289669120,   57258,   5420,   22722,   17767
290324480,   57265,   5413,   22724,   17776
290979840,   57287,   5412,   22732,   17769
291635200,   57266,   5418,   22722,   17771
292290560,   57297,   5407,   22736,   17779
292945920,   57253,   5405,   22734,   17786
293601280,   57292,   5415,   22730,   17765
294256640,   57309,   5421,   22713,   17770
294912000,   57320,   5422,   22705,   17772
295567360,   57271,   5420,   22725,   17763
296222720,   57312,   5424,   22698,   17768
296878080,   57288,   5420,   22714,   17772
297533440,   57296,   5422,   22712,   17768
298188800,   57317,   5420,   22715,   17765
298844160,   57309,   5418,   22720,   17770
299499520,   57313,   5420,   22703,   17774
300154880,   57276,   5416,   22729,   17763
300810240,   57299,   5424,   22698,   17768
301465600,   57309,   5419,   22705,   17780
302120960,   57325,   5419,   22704,   17776
302776320,   57287,   5427,   22708,   17762
303431680,   57286,   5418,   22713,   17770
304087040,   57290,   5425,   22699,   17770
304742400,   57264,   5421,   22734,   17759
305397760,   57286,   5421,   22715,   17763
306053120,   57271,   5420,   22718,   17767
306708480,   57304,   5421,   22709,   17774
307363840,   57282,   5420,   22717,   17772
308019200,   57276,   5416,   22718,   17773
308674560,   57283,   5422,   22700,   17776
309329920,   57267,   5422,   22712,   17766
309985280,   57304,   5422,   22698,   17775
310640640,   57292,   5426,   22702,   17772
311296000,   57243,   5421,   22720,   17768
311951360,   57281,   5422,   22707,   17770
312606720,   57251,   5427,   22712,   17757
313262080,   57278,   5424,   22707,   17768
313917440,   57300,   5421,   22731,   17761
314572800,   57268,   5426,   22718,   17757
315228160,   57309,   5427,   22710,   17765
315883520,   57254,   5417,   22744,   17759
316538880,   57275,   5419,   22723,   17768
317194240,   57263,   5414,   22727,   17769
317849600,   57288,   5414,   22721,   17775
318504960,   57289,   5424,   22716,   17759
319160320,   57297,   5421,   22723,   17763
319815680,   57344,   5422,   22702,   17772
320471040,   57291,   5412,   22734,   17773
321126400,   57308,   5424,   22715,   17767
321781760,   57278,   5422,   22712,   17765
322437120,   57278,   5421,   22718,   17764
323092480,   57305,   5419,   22725,   17761
323747840,   57300,   5414,   22730,   17773
324403200,   57308,   5414,   22715,   17779
325058560,   57294,   5417,   22730,   17770
325713920,   57293,   5418,   22715,   17775
326369280,   57280,   5425,   22692,   17775
327024640,   57289,   5416,   22717,   17770
327680000,   57287,   5416,   22717,   17773
328335360,   57279,   5418,   22734,   17757
328990720,   57271,   5420,   22714,   17770
329646080,   57307,   5427,   22729,   17750
330301440,   57263,   5421,   22728,   17764
330956800,   57292,   5423,   22711,   17763
331612160,   57233,   5425,   22734,   17752
332267520,   57279,   5432,   22711,   17750
332922880,   57279,   5428,   22707,   17761
333578240,   57287,   5416,   22715,   17774
334233600,   57285,   5417,   22728,   17769
334888960,   57317,   5426,   22711,   17760
335544320,   57308,   5424,   22696,   17772
336199680,   57335,   5425,   22726,   17749
336855040,   57271,   5427,   22710,   17755
337510400,   57270,   5428,   22700,   17763
338165760,   57269,   5417,   22698,   17783
338821120,   57294,   5427,   22712,   17760
339476480,   57258,   5428,   22702,   17764
340131840,   57316,   5424,   22686,   17785
340787200,   57261,   5429,   22701,   17768
341442560,   57296,   5428,   22697,   17770
342097920,   57256,   5429,   22696,   17765
342753280,   57272,   5427,   22694,   17772
343408640,   57319,   5424,   22702,   17772
344064000,   57255,   5423,   22716,   17765
344719360,   57316,   5420,   22707,   17772
345374720,   57263,   5424,   22716,   17762
346030080,   57271,   5421,   22709,   17771
346685440,   57258,   5424,   22700,   17773
347340800,   57270,   5419,   22721,   17767
347996160,   57263,   5424,   22712,   17761
348651520,   57239,   5425,   22712,   17763
349306880,   57281,   5418,   22711,   17779
349962240,   57228,   5414,   22728,   17769
350617600,   57232,   5420,   22706,   17773
351272960,   57290,   5417,   22693,   17788
351928320,   57245,   5421,   22714,   17773
352583680,   57254,   5421,   22720,   17768
353239040,   57238,   5426,   22728,   17755
353894400,   57293,   5427,   22701,   17768
354549760,   57237,   5425,   22716,   17762
355205120,   57255,   5426,   22716,   17755
355860480,   57257,   5430,   22698,   17759
356515840,   57270,   5430,   22705,   17762
357171200,   57280,   5428,   22709,   17759
357826560,   57259,   5427,   22699,   17764
358481920,   57283,   5432,   22700,   17757
359137280,   57266,   5430,   22704,   17759
359792640,   57238,   5436,   22701,   17748
360448000,   57258,   5430,   22681,   17770
361103360,   57244,   5433,   22707,   17755
361758720,   57268,   5432,   22713,   17747
362414080,   57214,   5433,   22698,   17757
363069440,   57232,   5428,   22712,   17757
363724800,   57264,   5427,   22715,   17753
364380160,   57208,   5432,   22711,   17753
365035520,   57274,   5430,   22695,   17768
365690880,   57263,   5426,   22721,   17759
366346240,   57227,   5424,   22722,   17762
367001600,   57270,   5429,   22694,   17768
367656960,   57232,   5418,   22709,   17774
368312320,   57234,   5419,   22714,   17775
368967680,   57223,   5426,   22717,   17758
369623040,   57254,   5421,   22711,   17771
370278400,   57256,   5424,   22710,   17765
370933760,   57235,   5425,   22714,   17763
371589120,   57262,   5419,   22710,   17776
372244480,   57223,   5417,   22730,   17763
372899840,   57239,   5423,   22716,   17765
373555200,   57254,   5427,   22707,   17765
374210560,   57276,   5427,   22690,   17777
374865920,   57290,   5424,   22708,   17768
375521280,   57274,   5419,   22725,   17768
376176640,   57261,   5417,   22703,   17778
376832000,   57235,   5411,   22733,   17776
377487360,   57258,   5415,   22722,   17769
378142720,   57261,   5414,   22727,   17769
378798080,   57259,   5417,   22714,   17780
379453440,   57251,   5418,   22732,   17762
380108800,   57245,   5411,   22745,   17762
380764160,   57235,   5414,   22716,   17780
381419520,   57264,   5411,   22734,   17774
382074880,   57277,   5416,   22727,   17767
382730240,   57282,   5417,   22719,   17776
383385600,   57277,   5414,   22718,   17781
384040960,   57255,   5417,   22730,   17764
384696320,   57257,   5413,   22740,   17769
385351680,   57270,   5419,   22709,   17777
386007040,   57233,   5414,   22723,   17773
386662400,   57253,   5418,   22729,   17759
387317760,   57238,   5424,   22714,   17768
387973120,   57270,   5420,   22712,   17768
388628480,   57251,   5426,   22714,   17762
389283840,   57248,   5426,   22728,   17748
389939200,   57260,   5428,   22695,   17764
390594560,   57274,   5422,   22710,   17770
391249920,   57264,   5424,   22712,   17763
391905280,   57253,   5429,   22696,   17768
392560640,   57251,   5420,   22710,   17768
393216000,   57264,   5422,   22719,   17768
393871360,   57261,   5422,   22724,   17757
394526720,   57262,   5415,   22710,   17779
395182080,   57245,   5415,   22719,   17772
395837440,   57239,   5422,   22722,   17757
396492800,   57252,   5420,   22698,   17777
397148160,   57219,   5414,   22720,   17778
397803520,   57295,   5416,   22720,   17769
398458880,   57205,   5433,   22705,   17755
399114240,   57254,   5427,   22697,   17766
399769600,   57244,   5427,   22701,   17768
400424960,   57249,   5428,   22718,   17752
401080320,   57263,   5421,   22697,   17774
401735680,   57252,   5420,   22708,   17771
402391040,   57236,   5413,   22733,   17766
403046400,   57271,   5418,   22718,   17766
403701760,   57228,   5419,   22723,   17770
404357120,   57232,   5411,   22719,   17780
405012480,   57188,   5415,   22738,   17760
405667840,   57246,   5416,   22711,   17782
406323200,   57221,   5414,   22710,   17782
406978560,   57217,   5419,   22719,   17766
407633920,   57256,   5421,   22708,   17777
408289280,   57212,   5411,   22711,   17787
408944640,   57264,   5414,   22716,   17784
409600000,   57186,   5414,   22728,   17776
410255360,   57218,   5413,   22714,   17786
410910720,   57238,   5418,   22717,   17773
411566080,   57228,   5405,   22751,   17771
412221440,   57243,   5411,   22732,   17771
412876800,   57257,   5414,   22737,   17764
413532160,   57246,   5409,   22736,   17775
414187520,   57255,   5411,   22738,   17766
414842880,   57246,   5414,   22722,   17773
415498240,   57258,   5411,   22728,   17775
416153600,   57229,   5411,   22750,   17763
416808960,   57268,   5411,   22731,   17770
417464320,   57257,   5400,   22740,   17786
418119680,   57250,   5408,   22737,   17777
418775040,   57278,   5414,   22728,   17770
419430400,   57272,   5414,   22714,   17784
420085760,   57293,   5413,   22712,   17780
420741120,   57253,   5410,   22742,   17771
421396480,   57298,   5420,   22714,   17775
422051840,   57268,   5416,   22713,   17782
422707200,   57285,   5409,   22734,   17777
423362560,   57273,   5418,   22713,   17770
424017920,   57267,   5417,   22705,   17781
424673280,   57264,   5415,   22696,   17787
425328640,   57288,   5409,   22720,   17782
425984000,   57293,   5417,   22705,   17785
426639360,   57283,   5411,   22717,   17788
427294720,   57268,   5415,   22728,   17771
427950080,   57273,   5428,   22700,   17768
428605440,   57251,   5422,   22706,   17771
429260800,   57277,   5423,   22715,   17767
429916160,   57297,   5418,   22727,   17761
430571520,   57275,   5425,   22703,   17765
431226880,   57274,   5427,   22701,   17768
431882240,   57241,   5424,   22722,   17760
432537600,   57266,   5424,   22691,   17772
433192960,   57266,   5424,   22694,   17780
433848320,   57293,   5418,   22699,   17784
434503680,   57260,   5417,   22716,   17777
435159040,   57244,   5414,   22718,   17782
435814400,   57290,   5419,   22704,   17781
436469760,   57244,   5422,   22731,   17760
437125120,   57261,   5427,   22704,   17762
437780480,   57234,   5424,   22706,   17766
438435840,   57214,   5421,   22714,   17766
439091200,   57262,   5412,   22730,   17775
439746560,   57263,   5416,   22732,   17766
440401920,   57251,   5413,   22717,   17786
441057280,   57211,   5412,   22739,   17769
441712640,   57265,   5414,   22723,   17775
442368000,   57257,   5418,   22704,   17784
443023360,   57239,   5414,   22732,   17770
443678720,   57253,   5416,   22713,   17773
444334080,   57266,   5417,   22721,   17768
444989440,   57259,   5420,   22707,   17775
445644800,   57277,   5424,   22726,   17757
446300160,   57281,   5424,   22702,   17768
446955520,   57267,   5421,   22711,   17774
447610880,   57262,   5419,   22723,   17764
448266240,   57269,   5420,   22710,   17770
